# * INTENSITY STEADY STATE * 
#
# file generated by ** ns_ISS.H ** 
#
# ------------- 
# ome (eV)	Ome	|p1|²	|p2|²	|p3|²	N
#
  2.1816  	0          	0          	0          	0          	1          	0          
  2.1834  	0          	0          	0          	0          	1          	0          
  2.1852  	0          	0          	0          	0          	1          	0          
  2.187   	0          	0          	0          	0          	1          	0          
  2.1888  	0          	0          	0          	0          	1          	0          
  2.1906  	0          	0          	0          	0          	1          	0          
  2.1924  	0          	0          	0          	0          	1          	0          
  2.1942  	0          	0          	0          	0          	1          	0          
  2.196   	0          	0          	0          	0          	1          	0          
  2.1978  	0          	0          	0          	0          	1          	0          
  2.1996  	0          	0          	0          	0          	1          	0          
  2.2014  	0          	0          	0          	0          	1          	0          
  2.2032  	0          	0          	0          	0          	1          	0          
  2.205   	0          	0          	0          	0          	1          	0          
  2.2068  	0          	0          	0          	0          	1          	0          
  2.2086  	0          	0          	0          	0          	1          	0          
  2.2104  	0          	0          	0          	0          	1          	0          
  2.2122  	0          	0          	0          	0          	1          	0          
  2.214   	0          	0          	0          	0          	1          	0          
  2.2158  	0          	0          	0          	0          	1          	0          
  2.2176  	0          	0          	0          	0          	1          	0          
  2.2194  	0          	0          	0          	0          	1          	0          
  2.2212  	0          	0          	0          	0          	1          	0          
  2.223   	0          	0          	0          	0          	1          	0          
  2.2248  	0          	0          	0          	0          	1          	0          
  2.2266  	0          	0          	0          	0          	1          	0          
  2.2284  	0          	0          	0          	0          	1          	0          
  2.2302  	0          	0          	0          	0          	1          	0          
  2.232   	0          	0          	0          	0          	1          	0          
  2.2338  	0          	0          	0          	0          	1          	0          
  2.2356  	0          	0          	0          	0          	1          	0          
  2.2374  	0          	0          	0          	0          	1          	0          
  2.2392  	0          	0          	0          	0          	1          	0          
  2.241   	0          	0          	0          	0          	1          	0          
  2.2428  	0          	0          	0          	0          	1          	0          
  2.2446  	0          	0          	0          	0          	1          	0          
  2.2464  	0          	0          	0          	0          	1          	0          
  2.2482  	0          	0          	0          	0          	1          	0          
  2.25    	0          	0          	0          	0          	1          	0          
  2.2518  	0          	0          	0          	0          	1          	0          
  2.2536  	0          	0          	0          	0          	1          	0          
  2.2554  	0          	0          	0          	0          	1          	0          
  2.2572  	0          	0          	0          	0          	1          	0          
  2.259   	0          	0          	0          	0          	1          	0          
  2.2608  	0          	0          	0          	0          	1          	0          
  2.2626  	0          	0          	0          	0          	1          	0          
  2.2644  	0          	0          	0          	0          	1          	0          
  2.2662  	0          	0          	0          	0          	1          	0          
  2.268   	0          	0          	0          	0          	1          	0          
  2.2698  	0          	0          	0          	0          	1          	0          
  2.2716  	0          	0          	0          	0          	1          	0          
  2.2734  	0          	0          	0          	0          	1          	0          
  2.2752  	0          	0          	0          	0          	1          	0          
  2.277   	0          	0          	0          	0          	1          	0          
  2.2788  	0          	0          	0          	0          	1          	0          
  2.2806  	0          	0          	0          	0          	1          	0          
  2.2824  	0          	0          	0          	0          	1          	0          
  2.2842  	0          	0          	0          	0          	1          	0          
  2.286   	0          	0          	0          	0          	1          	0          
  2.2878  	0          	0          	0          	0          	1          	0          
  2.2896  	0          	0          	0          	0          	1          	0          
  2.2914  	0          	0          	0          	0          	1          	0          
  2.2932  	0          	0          	0          	0          	1          	0          
  2.295   	0          	0          	0          	0          	1          	0          
  2.2968  	0          	0          	0          	0          	1          	0          
  2.2986  	0          	0          	0          	0          	1          	0          
  2.3004  	0          	0          	0          	0          	1          	0          
  2.3022  	0          	0          	0          	0          	1          	0          
  2.304   	0          	0          	0          	0          	1          	0          
  2.3058  	0          	0          	0          	0          	1          	0          
  2.3076  	0          	0          	0          	0          	1          	0          
  2.3094  	0          	0          	0          	0          	1          	0          
  2.3112  	0          	0          	0          	0          	1          	0          
  2.313   	0          	0          	0          	0          	1          	0          
  2.3148  	0          	0          	0          	0          	1          	0          
  2.3166  	0          	0          	0          	0          	1          	0          
  2.3184  	0          	0          	0          	0          	1          	0          
  2.3202  	0          	0          	0          	0          	1          	0          
  2.322   	0          	0          	0          	0          	1          	0          
  2.3238  	0          	0          	0          	0          	1          	0          
  2.3256  	0          	0          	0          	0          	1          	0          
  2.3274  	0          	0          	0          	0          	1          	0          
  2.3292  	0          	0          	0          	0          	1          	0          
  2.331   	0          	0          	0          	0          	1          	0          
  2.3328  	0          	0          	0          	0          	1          	0          
  2.3346  	0          	0          	0          	0          	1          	0          
  2.3364  	0          	0          	0          	0          	1          	0          
  2.3382  	0          	0          	0          	0          	1          	0          
  2.34    	0          	0          	0          	0          	1          	0          
  2.3418  	0          	0          	0          	0          	1          	0          
  2.3436  	0          	0          	0          	0          	1          	0          
  2.3454  	0          	0          	0          	0          	1          	0          
  2.3472  	0          	0          	0          	0          	1          	0          
  2.349   	0          	0          	0          	0          	1          	0          
  2.3508  	0          	0          	0          	0          	1          	0          
  2.3526  	0          	0          	0          	0          	1          	0          
